"","species","lat","lon"
"1272","Castilleja linariifolia",37.198474,-116.206111
"1273","Castilleja linariifolia",40.76895,-116.13788
"1274","Castilleja linariifolia",38.870063,-115.060573
"1275","Castilleja linariifolia",39.153693,-119.883122
"1276","Castilleja linariifolia",37.276487,-116.219116
"1277","Castilleja linariifolia",41.515187,-119.055759
"1278","Castilleja linariifolia",37.804197,-118.288543
"1279","Castilleja linariifolia",36.394852,-116.300832
"1280","Castilleja linariifolia",39.714842,-120.787004
"1281","Castilleja linariifolia",40.578655,-118.184835
"1282","Castilleja linariifolia",38.179835,-115.60547
"1283","Castilleja linariifolia",38.51694,-118.789423
"1284","Castilleja linariifolia",39.010779,-114.302497
"1285","Castilleja linariifolia",39.14494,-114.971964
"1286","Castilleja linariifolia",39.223224,-114.682873
"1287","Castilleja linariifolia",36.248246,-115.245721
"1288","Castilleja linariifolia",38.596044,-116.874244
"1289","Castilleja linariifolia",38.144081,-115.668793
"1290","Castilleja linariifolia",39.157656,-111.218172
"1291","Castilleja linariifolia",38.661695,-116.258273
"1292","Castilleja linariifolia",37.587425,-111.854818
"1293","Castilleja linariifolia",37.2236,-118.5208
"1294","Castilleja linariifolia",37.49228,-118.17905
"1295","Castilleja linariifolia",40.562962,-118.177366
"1296","Castilleja linariifolia",41.274722,-115.881667
"1297","Castilleja linariifolia",39.060001,-119.472572
"1298","Castilleja linariifolia",39.199243,-119.485735
"1299","Castilleja linariifolia",40.552428,-114.8217
"1300","Castilleja linariifolia",42.078259,-106.210649
"1301","Castilleja linariifolia",37.347167,-113.313
"1302","Castilleja linariifolia",40.347778,-111.268889
"1303","Castilleja linariifolia",40.173899,-115.556865
"1304","Castilleja linariifolia",39.097353,-117.515045
"1305","Castilleja linariifolia",38.429497,-112.20607
"1306","Castilleja linariifolia",37.725,-111.868
"1307","Castilleja linariifolia",37.895381,-118.337383
"1308","Castilleja linariifolia",39.145779,-114.969244
"1309","Castilleja linariifolia",37.64,-115.387
"1310","Castilleja linariifolia",36.398858,-115.932732
"1311","Castilleja linariifolia",38.293324,-119.490914
"1312","Castilleja linariifolia",39.561011,-114.613666
"1313","Castilleja linariifolia",41.723885,-117.549632
"1314","Castilleja linariifolia",36.775394,-113.724756
"1315","Castilleja linariifolia",41.076987,-114.571598
"1316","Castilleja linariifolia",41.592117,-119.860492
"1317","Castilleja linariifolia",41.867046,-114.09271
"1318","Castilleja linariifolia",38.575907,-118.825558
"1319","Castilleja linariifolia",41.830078,-117.579554
"1320","Castilleja linariifolia",38.561721,-118.795963
"1321","Castilleja linariifolia",39.518243,-119.988811
"1322","Castilleja linariifolia",41.760775,-117.542615
"1323","Castilleja linariifolia",38.179835,-115.60547
"1324","Castilleja linariifolia",37.724586,-111.777092
"1325","Castilleja linariifolia",39.645021,-117.463798
"1326","Castilleja linariifolia",36.60256,-114.09563
"1327","Castilleja linariifolia",39.31722,-116.5212
"1328","Castilleja linariifolia",37.268129,-116.395387
"1329","Castilleja linariifolia",40.156121,-116.621269
"1330","Castilleja linariifolia",36.220013,-115.663566
"1331","Castilleja linariifolia",41.552117,-119.94781
"1332","Castilleja linariifolia",36.65342,-114.05021
"1333","Castilleja linariifolia",37.8944,-116.527
"1334","Castilleja linariifolia",39.325096,-114.62892
"1335","Castilleja linariifolia",38.74199,-115.473591
"1336","Castilleja linariifolia",37.769332,-118.238319
"1337","Castilleja linariifolia",38.73321,-119.556645
"1338","Castilleja linariifolia",38.618913,-117.124914
"1339","Castilleja linariifolia",41.862122,-119.289664
"1340","Castilleja linariifolia",41.917383,-119.465708
"1341","Castilleja linariifolia",41.844696,-105.219375
"1342","Castilleja linariifolia",39.491827,-117.070045
"1343","Castilleja linariifolia",37.6955,-118.12557
"1344","Castilleja linariifolia",43.292884,-117.260496
"1345","Castilleja linariifolia",36.257632,-115.639677
"1346","Castilleja linariifolia",36.635555,-115.205586
"1347","Castilleja linariifolia",37.189449,-116.206369
"1348","Castilleja linariifolia",36.322666,-115.619177
"1349","Castilleja linariifolia",38.545745,-118.819583
"1350","Castilleja linariifolia",37.736034,-116.323496
"1351","Castilleja linariifolia",36.299354,-115.696416
"1352","Castilleja linariifolia",36.17924,-115.181813
"1353","Castilleja linariifolia",38.882164,-115.450759
"1354","Castilleja linariifolia",39.28581,-117.138074
"1355","Castilleja linariifolia",41.968,-114.409
"1356","Castilleja linariifolia",36.301731,-115.680877
"1357","Castilleja linariifolia",40.524327,-118.192169
"1358","Castilleja linariifolia",41.133691,-116.183036
"1359","Castilleja linariifolia",37.910137,-118.362109
"1360","Castilleja linariifolia",37.914977,-107.339104
"1361","Castilleja linariifolia",40.044937,-119.565083
"1362","Castilleja linariifolia",41.792044,-117.548981
"1363","Castilleja linariifolia",39.512707,-115.960613
"1364","Castilleja linariifolia",38.479419,-118.792521
"1365","Castilleja linariifolia",39.302717,-111.312519
"1366","Castilleja linariifolia",37.77056,-118.2336
"1367","Castilleja linariifolia",39.170622,-119.67295
"1368","Castilleja linariifolia",39.012709,-114.267254
"1369","Castilleja linariifolia",38.57746,-119.3256
"1370","Castilleja linariifolia",37.66273,-115.379813
"1371","Castilleja linariifolia",38.435753,-116.780537
"1372","Castilleja linariifolia",38.596661,-119.225738
"1373","Castilleja linariifolia",36.265802,-115.634126
"1374","Castilleja linariifolia",40.910766,-117.632761
"1375","Castilleja linariifolia",38.404902,-119.39175
"1376","Castilleja linariifolia",39.459568,-119.958261
"1377","Castilleja linariifolia",38.477908,-119.255688
"1378","Castilleja linariifolia",38.465978,-119.271996
"1379","Castilleja linariifolia",39.630233,-117.722102
"1380","Castilleja linariifolia",36.318541,-115.680827
"1381","Castilleja linariifolia",38.803061,-117.328167
"1382","Castilleja linariifolia",38.529538,-119.286884
"1383","Castilleja linariifolia",38.480374,-119.475787
"1384","Castilleja linariifolia",41.779053,-111.583479
"1385","Castilleja linariifolia",37.491318,-118.184547
"1386","Castilleja linariifolia",38.454008,-116.815772
"1387","Castilleja linariifolia",38.480382,-119.250378
"1388","Castilleja linariifolia",36.258495,-115.640514
"1389","Castilleja linariifolia",38.958263,-116.846748
"1390","Castilleja linariifolia",40.691594,-115.474225
"1391","Castilleja linariifolia",41.965602,-114.357821
"1392","Castilleja linariifolia",38.721532,-111.556035
"1393","Castilleja linariifolia",36.602844,-114.111694
"1394","Castilleja linariifolia",38.656119,-109.14938
"1395","Castilleja linariifolia",37.774096,-118.213336
"1396","Castilleja linariifolia",37.769094,-118.239021
"1397","Castilleja linariifolia",37.974616,-114.076393
"1398","Castilleja linariifolia",39.056792,-114.317075
"1399","Castilleja linariifolia",36.781389,-107.105278
"1400","Castilleja linariifolia",40.044937,-119.565083
"1401","Castilleja linariifolia",38.814075,-119.517945
"1402","Castilleja linariifolia",38.945769,-117.355672
"1403","Castilleja linariifolia",37.35678,-115.330897
"1404","Castilleja linariifolia",40.114022,-115.559572
"1405","Castilleja linariifolia",38.94514,-117.35541
"1406","Castilleja linariifolia",40.7737,-120.171
"1407","Castilleja linariifolia",35.34194,-111.65167
"1408","Castilleja linariifolia",38.335472,-119.488905
"1409","Castilleja linariifolia",37.612255,-118.914772
"1410","Castilleja linariifolia",38.657787,-119.669655
"1411","Castilleja linariifolia",37.585255,-118.907745
"1412","Castilleja linariifolia",40.622013,-111.565042
"1413","Castilleja linariifolia",43.753617,-110.623987
"1414","Castilleja linariifolia",37.7565,-118.592731
"1415","Castilleja linariifolia",41.343786,-106.181721
"1416","Castilleja linariifolia",38.106689,-119.280697
"1417","Castilleja linariifolia",40.62322,-111.567397
"1418","Castilleja linariifolia",40.621242,-111.553703
"1419","Castilleja linariifolia",40.623508,-111.567375
"1420","Castilleja linariifolia",41.36838,-106.535223
"1421","Castilleja linariifolia",34.702218,-106.408663
"1422","Castilleja linariifolia",41.186497,-105.350525
"1423","Castilleja linariifolia",44.509696,-110.278767
"1424","Castilleja linariifolia",42.7392,-106.301225
"1425","Castilleja linariifolia",43.753478,-110.624031
"1426","Castilleja linariifolia",43.879606,-110.578389
"1427","Castilleja linariifolia",44.807463,-107.360595
"1428","Castilleja linariifolia",37.201161,-112.972619
"1429","Castilleja linariifolia",42.261178,-108.847687
"1430","Castilleja linariifolia",41.339413,-106.163911
"1431","Castilleja linariifolia",41.050498,-110.494554
"1432","Castilleja linariifolia",41.220153,-105.312462
"1433","Castilleja linariifolia",41.338038,-106.195806
"1434","Castilleja linariifolia",35.170922,-106.410918
"1435","Castilleja linariifolia",41.244105,-105.390488
"1436","Castilleja linariifolia",34.353324,-111.366983
"1437","Castilleja linariifolia",40.62303,-111.567262
"1438","Castilleja linariifolia",40.567638,-111.69477
"1439","Castilleja linariifolia",37.756506,-118.59273
"1440","Castilleja linariifolia",38.750258,-119.893762
"1441","Castilleja linariifolia",37.619933,-118.984213
"1442","Castilleja linariifolia",36.242788,-111.991088
"1443","Castilleja linariifolia",41.34025,-106.166514
"1444","Castilleja linariifolia",40.83093,-111.7061
"1445","Castilleja linariifolia",38.276242,-119.071297
"1446","Castilleja linariifolia",38.022138,-119.264246
"1447","Castilleja linariifolia",37.759186,-112.765107
"1448","Castilleja linariifolia",39.084015,-108.525925
"1449","Castilleja linariifolia",34.597127,-119.33101
"1450","Castilleja linariifolia",42.717601,-108.151294
"1451","Castilleja linariifolia",42.810581,-112.309743
"1452","Castilleja linariifolia",40.644381,-111.644233
"1453","Castilleja linariifolia",38.492345,-113.957262
"1454","Castilleja linariifolia",38.063054,-119.236813
"1455","Castilleja linariifolia",38.049009,-119.263795
"1456","Castilleja linariifolia",37.379792,-118.183271
"1457","Castilleja linariifolia",38.021842,-119.26577
"1458","Castilleja linariifolia",40.311992,-105.646011
"1459","Castilleja linariifolia",44.343487,-118.10163
"1460","Castilleja linariifolia",37.510963,-118.64003
"1461","Castilleja linariifolia",41.133403,-106.858178
"1462","Castilleja linariifolia",38.070223,-119.221161
"1463","Castilleja linariifolia",39.629059,-106.269859
"1464","Castilleja linariifolia",37.146943,-113.872176
"1465","Castilleja linariifolia",41.449722,-106.572625
"1466","Castilleja linariifolia",37.541992,-118.824715
"1467","Castilleja linariifolia",38.26713,-119.077203
"1468","Castilleja linariifolia",42.902703,-109.709488
"1469","Castilleja linariifolia",44.603681,-109.084135
"1470","Castilleja linariifolia",36.302688,-112.316483
"1471","Castilleja linariifolia",42.321187,-113.633137
"1472","Castilleja linariifolia",38.267117,-119.077194
"1473","Castilleja linariifolia",38.94535,-106.976717
"1474","Castilleja linariifolia",37.50559,-118.156515
"1475","Castilleja linariifolia",43.75362,-110.623963
"1476","Castilleja linariifolia",40.323074,-105.624273
"1477","Castilleja linariifolia",36.270565,-115.665449
"1478","Castilleja linariifolia",38.144511,-119.161322
"1479","Castilleja linariifolia",42.988387,-111.761973
"1480","Castilleja linariifolia",41.985062,-111.473572
"1481","Castilleja linariifolia",38.181393,-111.437746
"1482","Castilleja linariifolia",38.332825,-119.633597
"1483","Castilleja linariifolia",38.099442,-119.293337
"1484","Castilleja linariifolia",42.513956,-111.271045
"1485","Castilleja linariifolia",38.254192,-119.555222
"1486","Castilleja linariifolia",38.868697,-106.910953
"1487","Castilleja linariifolia",38.64417,-119.904053
"1488","Castilleja linariifolia",34.41319,-111.555788
"1489","Castilleja linariifolia",38.901294,-106.959953
"1490","Castilleja linariifolia",38.901886,-106.960892
"1491","Castilleja linariifolia",40.70945,-111.5008
"1492","Castilleja linariifolia",37.496919,-112.010117
"1493","Castilleja linariifolia",41.167987,-105.377407
"1494","Castilleja linariifolia",37.841471,-111.756424
"1495","Castilleja linariifolia",39.892363,-110.74847
"1496","Castilleja linariifolia",38.6762,-108.3161
"1497","Castilleja linariifolia",38.6762,-108.3161
"1498","Castilleja linariifolia",38.6235,-107.7873
"1499","Castilleja linariifolia",39.0163,-108.2124
"1500","Castilleja linariifolia",38.0025,-107.662
"1501","Castilleja linariifolia",37.498378,-118.190728
"1502","Castilleja linariifolia",38.915342,-106.979242
"1503","Castilleja linariifolia",40.790028,-105.568731
"1504","Castilleja linariifolia",40.60865,-111.481942
"1505","Castilleja linariifolia",36.73368,-105.494322
"1506","Castilleja linariifolia",37.586603,-118.856255
"1507","Castilleja linariifolia",38.909523,-107.038445
"1508","Castilleja linariifolia",38.020111,-119.269897
"1509","Castilleja linariifolia",40.124382,-111.157316
"1510","Castilleja linariifolia",37.016686,-110.848258
"1511","Castilleja linariifolia",37.35443,-118.335503
"1512","Castilleja linariifolia",41.565998,-106.286221
"1513","Castilleja linariifolia",40.124327,-111.156982
"1514","Castilleja linariifolia",35.35931,-111.672861
"1515","Castilleja linariifolia",37.494765,-118.186617
"1516","Castilleja linariifolia",40.681488,-105.464569
"1517","Castilleja linariifolia",38.333449,-119.155812
"1518","Castilleja linariifolia",36.32025,-115.619823
"1519","Castilleja linariifolia",37.378975,-118.183108
"1520","Castilleja linariifolia",37.494797,-118.186642
"1521","Castilleja linariifolia",37.436764,-118.197397
"1522","Castilleja linariifolia",38.95339,-106.975
"1523","Castilleja linariifolia",37.648621,-119.033073
"1524","Castilleja linariifolia",37.494763,-118.186569
"1525","Castilleja linariifolia",37.21308,-118.610292
"1526","Castilleja linariifolia",37.50597,-118.152992
"1527","Castilleja linariifolia",37.436764,-118.197397
"1528","Castilleja linariifolia",37.758208,-117.949011
"1529","Castilleja linariifolia",38.313854,-119.04528
"1530","Castilleja linariifolia",42.739753,-105.805145
"1531","Castilleja linariifolia",38.953467,-106.975156
"1532","Castilleja linariifolia",40.127545,-111.020592
"1533","Castilleja linariifolia",37.561578,-118.7461
"1534","Castilleja linariifolia",37.771539,-119.12885
"1535","Castilleja linariifolia",39.562027,-111.125655
"1536","Castilleja linariifolia",40.127675,-111.023047
"1537","Castilleja linariifolia",40.483425,-111.272172
"1538","Castilleja linariifolia",36.210222,-107.643806
"1539","Castilleja linariifolia",37.976775,-119.131408
"1540","Castilleja linariifolia",40.397105,-105.515016
"1541","Castilleja linariifolia",33.317039,-110.852592
"1542","Castilleja linariifolia",36.78028,-112.1619
"1543","Castilleja linariifolia",36.76361,-112.1558
"1544","Castilleja linariifolia",42.4073,-105.62402
"1545","Castilleja linariifolia",39.72089,-119.19407
"1546","Castilleja linariifolia",34.7024,-119.1197
"1547","Castilleja linariifolia",42.148583,-120.114157
"1548","Castilleja linariifolia",37.113994,-112.549606
"1549","Castilleja linariifolia",43.803087,-118.982345
"1550","Castilleja linariifolia",38.445878,-109.822358
"1551","Castilleja linariifolia",41.048211,-111.857486
"1552","Castilleja linariifolia",38.960296,-106.985566
"1553","Castilleja linariifolia",37.660503,-112.095172
"1554","Castilleja linariifolia",40.833108,-111.666192
"1555","Castilleja linariifolia",36.315254,-115.620969
"1556","Castilleja linariifolia",36.257337,-115.644233
"1557","Castilleja linariifolia",38.326267,-107.472991
"1558","Castilleja linariifolia",38.073635,-119.212961
"1559","Castilleja linariifolia",38.959648,-106.986665
"1560","Castilleja linariifolia",40.372031,-105.61795
"1561","Castilleja linariifolia",38.44587,-109.82187
"1562","Castilleja linariifolia",37.463747,-113.1952
"1563","Castilleja linariifolia",37.55036,-118.803977
"1564","Castilleja linariifolia",36.273006,-115.624552
"1565","Castilleja linariifolia",38.08812,-110.786363
"1566","Castilleja linariifolia",36.259072,-115.639297
"1567","Castilleja linariifolia",36.753815,-111.820979
"1568","Castilleja linariifolia",38.798731,-107.089431
"1569","Castilleja linariifolia",40.236431,-105.797226
"1570","Castilleja linariifolia",37.377097,-118.18242
"1571","Castilleja linariifolia",37.758047,-117.829022
"1572","Castilleja linariifolia",38.959848,-106.988011
"1573","Castilleja linariifolia",38.427842,-106.397322
"1574","Castilleja linariifolia",37.741058,-117.795658
"1575","Castilleja linariifolia",38.888706,-106.962567
"1576","Castilleja linariifolia",37.405103,-112.593746
"1577","Castilleja linariifolia",38.959521,-106.981786
"1578","Castilleja linariifolia",37.759561,-117.951398
"1579","Castilleja linariifolia",37.799117,-111.630114
"1580","Castilleja linariifolia",37.380714,-112.593496
"1581","Castilleja linariifolia",40.337323,-105.588207
"1582","Castilleja linariifolia",37.818736,-111.415392
"1583","Castilleja linariifolia",38.482947,-109.291717
"1584","Castilleja linariifolia",41.17099,-106.818909
"1585","Castilleja linariifolia",36.308268,-115.613966
"1586","Castilleja linariifolia",40.609848,-105.544632
"1587","Castilleja linariifolia",38.959682,-106.986924
"1588","Castilleja linariifolia",43.566011,-111.170938
"1589","Castilleja linariifolia",40.676303,-111.60257
"1590","Castilleja linariifolia",40.621326,-111.561981
"1591","Castilleja linariifolia",36.283916,-112.014096
"1592","Castilleja linariifolia",36.681999,-110.532851
"1593","Castilleja linariifolia",38.524902,-109.495827
"1594","Castilleja linariifolia",38.720301,-106.817527
"1595","Castilleja linariifolia",42.83711,-112.45174
"1596","Castilleja linariifolia",38.719802,-106.818372
"1597","Castilleja linariifolia",41.98582,-111.473412
"1598","Castilleja linariifolia",37.766058,-117.767581
"1599","Castilleja linariifolia",44.658146,-110.857712
"1600","Castilleja linariifolia",37.892056,-109.484348
"1601","Castilleja linariifolia",38.611617,-109.55123
"1602","Castilleja linariifolia",38.0327,-112.580588
"1603","Castilleja linariifolia",38.274836,-119.145233
"1604","Castilleja linariifolia",35.851792,-106.356063
"1605","Castilleja linariifolia",39.485107,-111.059574
"1606","Castilleja linariifolia",36.415408,-112.089486
"1607","Castilleja linariifolia",40.89676,-105.470974
"1608","Castilleja linariifolia",37.752806,-117.942764
"1609","Castilleja linariifolia",41.596501,-106.207782
"1610","Castilleja linariifolia",40.215821,-107.220745
"1611","Castilleja linariifolia",40.525945,-111.820595
"1612","Castilleja linariifolia",38.889163,-106.963172
"1613","Castilleja linariifolia",38.426262,-106.902595
"1614","Castilleja linariifolia",38.426267,-106.902612
"1615","Castilleja linariifolia",37.769239,-117.833519
"1616","Castilleja linariifolia",33.905022,-111.41008
"1617","Castilleja linariifolia",38.887547,-106.959647
"1618","Castilleja linariifolia",37.769275,-117.833444
"1619","Castilleja linariifolia",34.25944,-116.65875
"1620","Castilleja linariifolia",39.402768,-114.611849
"1621","Castilleja linariifolia",37.14807,-118.44841
"1622","Castilleja linariifolia",37.2236,-118.5208
"1623","Castilleja linariifolia",37.2312,-118.5022
"1624","Castilleja linariifolia",37.485675,-118.720992
"1625","Castilleja linariifolia",40.58209,-111.64778
"1626","Castilleja linariifolia",40.56324,-111.71842
"1627","Castilleja linariifolia",37.775202,-111.417317
"1628","Castilleja linariifolia",40.34778,-111.2689
"1629","Castilleja linariifolia",34.518,-119.076
"1630","Castilleja linariifolia",38.354722,-119.1475
"1631","Castilleja linariifolia",38.248528,-119.066972
"1632","Castilleja linariifolia",37.618941,-112.171224
"1633","Castilleja linariifolia",36.781389,-107.105278
"1634","Castilleja linariifolia",37.83671,-107.01305
"1635","Castilleja linariifolia",37.80875,-106.91512
"1636","Castilleja linariifolia",36.39333,-116.29551
"1637","Castilleja linariifolia",40.897095,-109.62542
"1638","Castilleja linariifolia",35.364174,-111.486259
"1639","Castilleja linariifolia",40.61076,-111.54479
"1640","Castilleja linariifolia",35.770617,-117.983652
"1641","Castilleja linariifolia",39.3654,-106.825082
"1642","Castilleja linariifolia",37.624262,-112.166411
"1643","Castilleja linariifolia",42.148333,-118.086667
"1644","Castilleja linariifolia",42.14,-117.985
"1645","Castilleja linariifolia",44.115,-118.156944
"1646","Castilleja linariifolia",42.095717,-117.551167
"1647","Castilleja linariifolia",43.4652162,-117.923861
"1648","Castilleja linariifolia",42.573333,-116.991667
"1649","Castilleja linariifolia",42.08495,-117.558617
"1650","Castilleja linariifolia",41.781343,-108.855478
"1651","Castilleja linariifolia",43.78344,-113.002676
"1652","Castilleja linariifolia",42.132978,-114.780454
"1653","Castilleja linariifolia",43.659557,-110.67955
"1654","Castilleja linariifolia",42.1216456,-112.1206807
"1655","Castilleja linariifolia",37.63582,-112.15315
"1656","Castilleja linariifolia",35.876392,-110.640415
"1657","Castilleja linariifolia",38.386645,-116.768665
"1658","Castilleja linariifolia",42.278356,-115.999143
"1659","Castilleja linariifolia",37.9514151,-111.8750268
"1660","Castilleja linariifolia",38.2168147,-111.1096101
"1661","Castilleja linariifolia",37.55898,-109.60128
"1662","Castilleja linariifolia",41.621283,-117.445963
"1663","Castilleja linariifolia",38.67629,-119.619578
"1664","Castilleja linariifolia",38.02718,-111.3433
"1665","Castilleja linariifolia",37.849917,-107.157898
"1666","Castilleja linariifolia",45.008506,-108.435402
"1667","Castilleja linariifolia",43.226872,-116.709164
"1668","Castilleja linariifolia",36.401897,-115.574039
"1669","Castilleja linariifolia",42.1205389,-113.0728058
"1670","Castilleja linariifolia",37.689783,-120.18055
"1671","Castilleja linariifolia",38.45627,-109.41314
"1672","Castilleja linariifolia",37.55898,-109.60128
"1673","Castilleja linariifolia",38.12188,-111.68999
"1674","Castilleja linariifolia",41.470258,-117.966814
"1675","Castilleja linariifolia",43.800751,-121.793918
"1676","Castilleja linariifolia",37.79459,-111.41313
"1677","Castilleja linariifolia",38.53379,-111.96495
"1678","Castilleja linariifolia",39.40103,-114.61528
"1679","Castilleja linariifolia",46.783514,-116.179872
"1680","Castilleja linariifolia",40.453872,-105.449161
"1681","Castilleja linariifolia",42.67802,-112.346216
"1682","Castilleja linariifolia",41.8505376,-113.7256194
"1683","Castilleja linariifolia",37.63513,-112.15588
"1684","Castilleja linariifolia",40.305047,-115.5191455
"1685","Castilleja linariifolia",43.4006378,-111.2212729
"1686","Castilleja linariifolia",39.03236,-114.2703
"1687","Castilleja linariifolia",42.892732,-116.079597
"1688","Castilleja linariifolia",38.01994,-111.35263
"1689","Castilleja linariifolia",38.04442,-111.97215
"1690","Castilleja linariifolia",40.58056,-115.4006
"1691","Castilleja linariifolia",39.40103,-114.61528
"1692","Castilleja linariifolia",40.6687417,-115.4599487
"1693","Castilleja linariifolia",42.107145,-112.089681
"1694","Castilleja linariifolia",34.458611,-118.926944
"1695","Castilleja linariifolia",38.45627,-109.41314
"1696","Castilleja linariifolia",41.240153,-105.433173
"1697","Castilleja linariifolia",44.029282,-114.687978
"1698","Castilleja linariifolia",42.0779321,-114.0780316
"1699","Castilleja linariifolia",43.5618462,-109.7602349
"1700","Castilleja linariifolia",37.673446,-112.865368
"1701","Castilleja linariifolia",38.45627,-109.41314
"1702","Castilleja linariifolia",38.18776,-111.35303
"1703","Castilleja linariifolia",38.01994,-111.35263
"1704","Castilleja linariifolia",41.2882284,-115.9974704
"1705","Castilleja linariifolia",37.0611,-111.399047
"1706","Castilleja linariifolia",39.30957,-116.44489
"1707","Castilleja linariifolia",44.4906368,-110.0065537
"1708","Castilleja linariifolia",39.30957,-116.44489
"1709","Castilleja linariifolia",43.7806508,-121.6364495
"1710","Castilleja linariifolia",39.40103,-114.61528
"1711","Castilleja linariifolia",44.33089,-113.785969
"1712","Castilleja linariifolia",41.8505376,-113.7256194
"1713","Castilleja linariifolia",38.02718,-111.3433
"1714","Castilleja linariifolia",39.03236,-114.2703
"1715","Castilleja linariifolia",43.2061,-116.561012
"1716","Castilleja linariifolia",42.72201,-116.334728
"1717","Castilleja linariifolia",38.54621,-109.29704
"1718","Castilleja linariifolia",37.79459,-111.41313
"1719","Castilleja linariifolia",45.6339932,-114.917106
"1720","Castilleja linariifolia",38.666183,-119.638617
"1721","Castilleja linariifolia",44.3021418,-109.4829366
"1722","Castilleja linariifolia",42.1067259,-114.8630524
"1723","Castilleja linariifolia",37.55898,-109.60128
"1724","Castilleja linariifolia",36.3867195,-116.2934188
"1725","Castilleja linariifolia",38.01994,-111.35263
"1726","Castilleja linariifolia",36.31695,-115.62076
"1727","Castilleja linariifolia",37.62964,-109.86774
"1728","Castilleja linariifolia",37.62964,-109.86774
"1729","Castilleja linariifolia",43.006689,-116.703867
"1730","Castilleja linariifolia",37.034162,-110.869586
"1731","Castilleja linariifolia",38.18776,-111.35303
"1732","Castilleja linariifolia",38.26238,-111.24123
"1733","Castilleja linariifolia",42.729826,-116.324095
"1734","Castilleja linariifolia",37.394846,-107.05061
"1735","Castilleja linariifolia",40.459944,-105.410385
"1736","Castilleja linariifolia",38.25903,-111.22579
"1737","Castilleja linariifolia",42.1205386,-113.1118068
"1738","Castilleja linariifolia",38.982295,-114.244249
"1739","Castilleja linariifolia",43.6438355,-111.2320764
"1740","Castilleja linariifolia",42.73738,-116.917632
"1741","Castilleja linariifolia",42.071659,-114.975529
"1742","Castilleja linariifolia",37.8507182,-111.7051214
"1743","Castilleja linariifolia",42.7542363,-112.390096
"1744","Castilleja linariifolia",42.053477,-111.602148
"1745","Castilleja linariifolia",38.330415,-119.634655
"1746","Castilleja linariifolia",37.146658,-111.161542
"1747","Castilleja linariifolia",37.4057278,-111.6473155
"1748","Castilleja linariifolia",42.468854,-110.2909359
"1749","Castilleja linariifolia",38.41929,-112.03584
"1750","Castilleja linariifolia",41.6961009,-118.7353448
"1751","Castilleja linariifolia",39.983077,-108.663523
"1752","Castilleja linariifolia",39.5567662,-114.6099135
"1753","Castilleja linariifolia",34.2632,-116.91654
"1754","Castilleja linariifolia",42.4669374,-112.7026005
"1755","Castilleja linariifolia",35.969267,-118.480983
"1756","Castilleja linariifolia",38.53379,-111.96495
"1757","Castilleja linariifolia",38.41929,-112.03584
"1758","Castilleja linariifolia",37.432417,-118.74895
"1759","Castilleja linariifolia",38.52654,-111.9316
"1760","Castilleja linariifolia",38.52654,-111.9316
"1761","Castilleja linariifolia",39.21747,-114.68391
"1762","Castilleja linariifolia",41.947679,-116.098709
"1763","Castilleja linariifolia",38.3200626,-118.2535878
"1764","Castilleja linariifolia",42.610681,-116.438543
"1765","Castilleja linariifolia",36.30612,-115.67832
"1766","Castilleja linariifolia",33.331749,-105.673041
"1767","Castilleja linariifolia",38.41929,-112.03584
"1768","Castilleja linariifolia",38.53379,-111.96495
"1769","Castilleja linariifolia",39.03236,-114.2703
"1770","Castilleja linariifolia",36.134993,-111.239862
"1771","Castilleja linariifolia",43.320508,-111.138468
"1772","Castilleja linariifolia",38.54621,-109.29704
"1773","Castilleja linariifolia",38.54621,-109.29704
"1774","Castilleja linariifolia",38.02718,-111.3433
"1775","Castilleja linariifolia",40.58056,-115.4006
"1776","Castilleja linariifolia",36.781389,-107.105278
"1777","Castilleja linariifolia",42.3111745,-107.3379534
"1778","Castilleja linariifolia",42.1249,-114.82025
"1779","Castilleja linariifolia",37.79459,-111.41313
"1780","Castilleja linariifolia",40.201596,-115.750335
"1781","Castilleja linariifolia",42.618549,-116.433792
"1782","Castilleja linariifolia",38.00482,-110.904236
"1783","Castilleja linariifolia",42.1494387,-113.0534057
"1784","Castilleja linariifolia",41.3571592,-111.5947574
"1785","Castilleja linariifolia",40.5279605,-113.1530881
"1786","Castilleja linariifolia",42.947505,-116.633273
"1787","Castilleja linariifolia",43.905,-114.953333
"1788","Castilleja linariifolia",45.85305,-116.20155
"1789","Castilleja linariifolia",37.62964,-109.86774
"1790","Castilleja linariifolia",38.18776,-111.35303
"1791","Castilleja linariifolia",42.149102,-113.05275
"1792","Castilleja linariifolia",41.116793,-107.172024
"1793","Castilleja linariifolia",43.30036,-111.36241
"1794","Castilleja linariifolia",43.095859,-111.309764
"1795","Castilleja linariifolia",43.040334,-112.545459
"1796","Castilleja linariifolia",41.29833,-106.14111
"1797","Castilleja linariifolia",42.335397,-113.550076
"1798","Castilleja linariifolia",42.39474,-111.54271
"1799","Castilleja linariifolia",42.078333,-111.514667
"1800","Castilleja linariifolia",42.308169,-113.659331
"1801","Castilleja linariifolia",42.677768,-112.345588
"1802","Castilleja linariifolia",42.697567,-112.359317
"1803","Castilleja linariifolia",42.953284,-112.164753
"1804","Castilleja linariifolia",38.935998,-106.958582
"1805","Castilleja linariifolia",42.099081,-111.536483
"1806","Castilleja linariifolia",42.231906,-111.562411
"1807","Castilleja linariifolia",44.465,-114.37
